🎬测试1,#genre#
新白娘子传奇,https://bd-flv.yy.com/live/15013_xv_1508902755_1508902755_0_10_0-15013_xa_1508902755_1508902755_0_10_0-0-0-0-0-0-1721096215756587.flv?codec=orig&appid=15013&rts_tk=c7fdf802877802fd84c86dda3f354dde&secret=4ba025e02335cd7208076fd98a2c27c5&t=1721545053&stream_key=15013_xv_1508902755_1508902755_0_10_0&r_stream_key=15013_xa_1508902755_1508902755_0_10_0&channelid=1508902755&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
红楼梦87版,https://bd-flv.yy.com/live/15013_xv_1382745084_1382745084_0_0_0-15013_xa_1382745084_1382745084_0_0_0-0-0-0-0-0-1721458631930243.flv?codec=orig&appid=15013&rts_tk=cd30b014976aa7b52a259e09d4e1af8f&secret=3504396ea09f92794a77e9d3370f111f&t=1721545143&stream_key=15013_xv_1382745084_1382745084_0_0_0&r_stream_key=15013_xa_1382745084_1382745084_0_0_0&channelid=1382745084&line_seq=6&cp_id=4&mtk=1&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
动作电影,https://bd-flv.yy.com/live/15013_xv_1382745096_1382745096_0_0_0-15013_xa_1382745096_1382745096_0_0_0-0-0-0-0-0-1721458672319436.flv?codec=orig&appid=15013&rts_tk=2e4ccd6f042d2e3f65e8ebcb29260080&secret=3a0f6b9b26548f3de93e6832dfd69968&t=1721545233&stream_key=15013_xv_1382745096_1382745096_0_0_0&r_stream_key=15013_xa_1382745096_1382745096_0_0_0&channelid=1382745096&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=cli_switch&playeruid=2095305835&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8

高分电视剧,https://bd-flv.yy.com/live/15013_xv_1382735541_1382735541_0_0_0-15013_xa_1382735541_1382735541_0_0_0-0-0-0-0-0-1721458401903659.flv?codec=orig&appid=15013&rts_tk=e8594e0c19c9d9f788888eaed9cea25e&secret=2157e37fe98b0ca0707fb13a5c2be60e&t=1721545394&stream_key=15013_xv_1382735541_1382735541_0_0_0&r_stream_key=15013_xa_1382735541_1382735541_0_0_0&channelid=1382735541&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
动作大片,https://bd-flv.yy.com/live/15013_xv_1354930887_1354930887_0_0_0-15013_xa_1354930887_1354930887_0_0_0-0-0-0-0-0-1721454495768472.flv?codec=orig&appid=15013&rts_tk=b5b2e0f6036d57edbd2f53f4d20a9dee&secret=37a8e6b6f62e5376f0b385ecb56b3d0e&t=1721545645&stream_key=15013_xv_1354930887_1354930887_0_0_0&r_stream_key=15013_xa_1354930887_1354930887_0_0_0&channelid=1354930887&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
抗日大片,https://bd-flv.yy.com/live/15013_xv_1354936160_1354936160_0_0_0-15013_xa_1354936160_1354936160_0_0_0-0-0-0-0-0-1721454267669650.flv?codec=orig&appid=15013&rts_tk=6ea1bae7d5b7616d4eab7084d3439ede&secret=3391695c4d796d9ae391219b3e170420&t=1721546047&stream_key=15013_xv_1354936160_1354936160_0_0_0&r_stream_key=15013_xa_1354936160_1354936160_0_0_0&channelid=1354936160&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
荒野求生,https://bd-flv.yy.com/live/15013_xv_1355244170_1355244170_0_0_0-15013_xa_1355244170_1355244170_0_0_0-0-0-0-0-0-1720830648443373.flv?codec=orig&appid=15013&rts_tk=20b3125d5006adfb0fd71cb5e28cbad7&secret=3d4697cd534f4388bfb55ab35e42814a&t=1721545859&stream_key=15013_xv_1355244170_1355244170_0_0_0&r_stream_key=15013_xa_1355244170_1355244170_0_0_0&channelid=1355244170&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
荒野求生2,https://bd-flv.yy.com/live/15013_xv_1354933535_1354933535_0_0_0-15013_xa_1354933535_1354933535_0_0_0-0-0-0-0-0-1721460314263595.flv?codec=orig&appid=15013&rts_tk=a5986e4b99dbe27b652759d212369094&secret=9758b149809c56f81397509e929d1c05&t=1721546737&stream_key=15013_xv_1354933535_1354933535_0_0_0&r_stream_key=15013_xa_1354933535_1354933535_0_0_0&channelid=1354933535&cp_id=4&mtk=1&line_seq=6&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
荒野独居,https://bd-flv.yy.com/live/15013_xv_1382735568_1382735568_0_0_0-15013_xa_1382735568_1382735568_0_0_0-0-0-0-0-0-1721460172146326.flv?codec=orig&appid=15013&rts_tk=0b917b3d3d020603a65510354aa9c079&secret=2ea3dd76dcaa65e8738c3e9cd107ff99&t=1721547623&stream_key=15013_xv_1382735568_1382735568_0_0_0&r_stream_key=15013_xa_1382735568_1382735568_0_0_0&channelid=1382735568&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
恐怖电影,https://bd-flv.yy.com/live/15013_xv_1354932707_1354932707_0_0_0-15013_xa_1354932707_1354932707_0_0_0-0-0-0-0-0-1721341317610594.flv?codec=orig&appid=15013&rts_tk=c38139351504f65a1ccd2799ec184f32&secret=9c03f6b779c05353b97b99bcb50b1b53&t=1721546001&stream_key=15013_xv_1354932707_1354932707_0_0_0&r_stream_key=15013_xa_1354932707_1354932707_0_0_0&channelid=1354932707&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
民兵葛二蛋,https://bd-flv.yy.com/live/15013_xv_1382736895_1382736895_0_0_0-15013_xa_1382736895_1382736895_0_0_0-0-0-0-0-0-1721457924176995.flv?codec=orig&appid=15013&rts_tk=5e52c625f97a60387febf318fc3fd091&secret=c8bc4871a182e23741a57d2a6468a520&t=1721546800&stream_key=15013_xv_1382736895_1382736895_0_0_0&r_stream_key=15013_xa_1382736895_1382736895_0_0_0&channelid=1382736895&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
电视剧,https://bd-flv.yy.com/live/15013_xv_1354930964_1354930964_0_0_0-15013_xa_1354930964_1354930964_0_0_0-0-0-0-0-0-1721458434389951.flv?codec=orig&appid=15013&rts_tk=d701a796fce6fcef066e6bd57b71e409&secret=6a26a1291342664e9b6ff0f438562a30&t=1721546388&stream_key=15013_xv_1354930964_1354930964_0_0_0&r_stream_key=15013_xa_1354930964_1354930964_0_0_0&channelid=1354930964&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
电视剧2,https://bd-flv.yy.com/live/15013_xv_1354780649_1354780649_0_0_0-15013_xa_1354780649_1354780649_0_0_0-0-0-0-0-0-1721324102265952.flv?codec=orig&appid=15013&rts_tk=890049b9e452fa1b50ce4ebbdea195d6&secret=5d18efd460e69d5c4f071c15d6bfa269&t=1721547019&stream_key=15013_xv_1354780649_1354780649_0_0_0&r_stream_key=15013_xa_1354780649_1354780649_0_0_0&channelid=1354780649&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
天下第一,https://bd-flv.yy.com/live/15013_xv_1382736838_1382736838_0_0_0-15013_xa_1382736838_1382736838_0_0_0-0-0-0-0-0-1721457490493094.flv?codec=orig&appid=15013&rts_tk=98777fee60e37502264fb498d832af93&secret=ffa16fea3545b2fca15b5a4d21df4817&t=1721546488&stream_key=15013_xv_1382736838_1382736838_0_0_0&r_stream_key=15013_xa_1382736838_1382736838_0_0_0&channelid=1382736838&line_seq=6&cp_id=4&mtk=1&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
神探狄仁杰,https://bd-flv.yy.com/live/15013_xv_1354932438_1354932438_0_0_0-15013_xa_1354932438_1354932438_0_0_0-0-0-0-0-0-1721458926474978.flv?codec=orig&appid=15013&rts_tk=9f1737f55017eb1a52fec51198a07ce1&secret=dfd0afef7a75d8053200a704467e0088&t=1721547134&stream_key=15013_xv_1354932438_1354932438_0_0_0&r_stream_key=15013_xa_1354932438_1354932438_0_0_0&channelid=1354932438&cp_id=4&mtk=1&line_seq=6&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
有品电影,https://bd-flv.yy.com/live/15013_xv_1354936229_1354936229_0_0_0-15013_xa_1354936229_1354936229_0_0_0-0-0-0-0-0-1721458413986149.flv?codec=orig&appid=15013&rts_tk=730119157845c5c9b13992d65ec3a841&secret=985fc9e753f9acb9ac1202e3583d94a1&t=1721546939&stream_key=15013_xv_1354936229_1354936229_0_0_0&r_stream_key=15013_xa_1354936229_1354936229_0_0_0&channelid=1354936229&cp_id=4&mtk=1&line_seq=6&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
剧迷睿睿,https://bd-flv.yy.com/live/15013_xv_1354936221_1354936221_0_0_0-15013_xa_1354936221_1354936221_0_0_0-0-0-0-0-0-1721457492686832.flv?codec=orig&appid=15013&rts_tk=aec752a481ef058a125b1d17a3f88526&secret=82753c7a7f1830d41fa3ccdb8f1eaddd&t=1721547209&stream_key=15013_xv_1354936221_1354936221_0_0_0&r_stream_key=15013_xa_1354936221_1354936221_0_0_0&channelid=1354936221&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
兔兔来啦,https://bd-flv.yy.com/live/15013_xv_1354930926_1354930926_0_0_0-15013_xa_1354930926_1354930926_0_0_0-0-0-0-0-0-1721457590312379.flv?codec=orig&appid=15013&rts_tk=6e1f4b627d1d000cea55e03fb4821700&secret=ffb50c4f820170df06ca014a278fd719&t=1721547359&stream_key=15013_xv_1354930926_1354930926_0_0_0&r_stream_key=15013_xa_1354930926_1354930926_0_0_0&channelid=1354930926&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
俊靓影视,https://bd-flv.yy.com/live/15013_xv_1414928313_1414928313_0_10_0-15013_xa_1414928313_1414928313_0_10_0-0-0-0-0-0-1721405084471557.flv?codec=orig&appid=15013&rts_tk=a2dbf7a6e7d7ea1f10d80f44c28836de&secret=e3f7b6cb92bb91dfd4f98f206b78208b&t=1721547482&stream_key=15013_xv_1414928313_1414928313_0_10_0&r_stream_key=15013_xa_1414928313_1414928313_0_10_0&channelid=1414928313&line_seq=6&cp_id=4&mtk=1&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8
第一滴血,https://bd-flv.yy.com/live/15013_xv_1354932355_1354932355_0_0_0-15013_xa_1354932355_1354932355_0_0_0-0-0-0-0-0-1721458956314939.flv?codec=orig&appid=15013&rts_tk=2aec35be874376bbe0bb783a4b723ddf&secret=928d2f6f3dbd162de7c0c2a40f5c168a&t=1721549184&stream_key=15013_xv_1354932355_1354932355_0_0_0&r_stream_key=15013_xa_1354932355_1354932355_0_0_0&channelid=1354932355&mtk=1&line_seq=6&cp_id=4&rts=1&ctx=eyJydHNfYXV0aCI6MiwiZGVmX3Bhc3MiOjF9&r=enter&playeruid=0&uuid=9870edde-08b9-4e81-8b12-2d8de4645ab8












林正英1,http://11.xmyxc.cn/api/php/yy.php?id=34229877
林正英2,http://11.xmyxc.cn/api/php/yy.php?id=1453996620
林正英3,http://11.xmyxc.cn/api/php/yy.php?id=1382841203
林正英全集,http://11.xmyxc.cn/api/php/yy.php?id=1353685311
林正英合集,http://11.xmyxc.cn/api/php/yy.php?id=1354932444
刘德华,http://11.xmyxc.cn/api/php/yy.php?id=1382745111
周润发,http://11.xmyxc.cn/api/php/yy.php?id=1354888733
周润发,http://11.xmyxc.cn/api/php/yy.php?id=1354889044
李连杰,http://11.xmyxc.cn/api/php/yy.php?id=74613175
洪金宝,http://11.xmyxc.cn/api/php/yy.php?id=1354924839
武侠港片,http://11.xmyxc.cn/api/php/yy.php?id=1451866697
张国荣,http://11.xmyxc.cn/api/php/yy.php?id=1354930961
科幻电影,http://11.xmyxc.cn/api/php/yy.php?id=1354930209
科幻电影2,http://11.xmyxc.cn/api/php/yy.php?id=1354930897
科幻电影3,ttp://11.xmyxc.cn/api/php/yy.php?id=1382745114
科幻电影4,ttp://11.xmyxc.cn/api/php/yy.php?id=1382747628
怪兽电影,http://11.xmyxc.cn/api/php/yy.php?id=1354930181
院线大片,http://11.xmyxc.cn/api/php/yy.php?id=1354936142
古惑仔,http://11.xmyxc.cn/api/php/yy.php?id=1458015189
港片赌片,http://11.xmyxc.cn/api/php/yy.php?id=1355076627
绝版电影,http://11.xmyxc.cn/api/php/yy.php?id=1455988450
恐怖电影,http://11.xmyxc.cn/api/php/yy.php?id=1458572505
小鬼电影,http://11.xmyxc.cn/api/php/yy.php?id=1455891197
鬼经典老片,http://11.xmyxc.cn/api/php/yy.php?id=1463783198
周星驰,http://11.xmyxc.cn/api/php/yy.php?id=1354658049
周星星,http://11.xmyxc.cn/api/php/yy.php?id=29945997
星爷经典,http://11.xmyxc.cn/api/php/yy.php?id=1382736808
港台影院,http://11.xmyxc.cn/api/php/yy.php?id=1354889234
港片喜剧,http://11.xmyxc.cn/api/php/yy.php?id=1355112116
喜剧电影,http://11.xmyxc.cn/api/php/yy.php?id=1354930945
怀旧电影院,http://11.xmyxc.cn/api/php/yy.php?id=1382793140
YY影视,http://11.xmyxc.cn/api/php/yy.php?id=13511860
精彩港剧,http://11.xmyxc.cn/api/php/yy.php?id=1382736881
精彩港剧2,http://11.xmyxc.cn/api/php/yy.php?id=1382745088
星光影视,http://11.xmyxc.cn/api/php/yy.php?id=353422557
动作喜剧http://11.xmyxc.cn/api/php/yy.php?id=1354930936
新白娘子传奇,http://11.xmyxc.cn/api/php/yy.php?id=1508902755
红楼梦87版,http://11.xmyxc.cn/api/php/yy.php?id=1382745084
动作电影,http://11.xmyxc.cn/api/php/yy.php?id=1382745096
高分电视剧,http://11.xmyxc.cn/api/php/yy.php?id=1382735541
动作大片,http://11.xmyxc.cn/api/php/yy.php?id=1354930887
抗日大片,http://11.xmyxc.cn/api/php/yy.php?id=1354936160
荒野求生,http://11.xmyxc.cn/api/php/yy.php?id=1355244170
荒野求生2,http://11.xmyxc.cn/api/php/yy.php?id=1354933535
荒野独居,http://11.xmyxc.cn/api/php/yy.php?id=1382735568
恐怖电影,http://11.xmyxc.cn/api/php/yy.php?id=1354932707
民兵葛二蛋,http://11.xmyxc.cn/api/php/yy.php?id=1382736895
电视剧,http://11.xmyxc.cn/api/php/yy.php?id=1354930964
电视剧2,http://11.xmyxc.cn/api/php/yy.php?id=1354780649
天下第一,http://11.xmyxc.cn/api/php/yy.php?id=1382736838
神探狄仁杰,http://11.xmyxc.cn/api/php/yy.php?id=1354932438
有品电影,http://11.xmyxc.cn/api/php/yy.php?id=1354936229
剧迷睿睿，http://11.xmyxc.cn/api/php/yy.php?id=1354936221
兔兔来啦,http://11.xmyxc.cn/api/php/yy.php?id=1354930926
俊靓影视,http://11.xmyxc.cn/api/php/yy.php?id=1414928313
第一滴血,http://11.xmyxc.cn/api/php/yy.php?id=1354932355
惊恐鬼怪,http://11.xmyxc.cn/api/php/yy.php?id=1382749525
超级鬼片,http://11.xmyxc.cn/api/php/yy.php?id=1355641195
经典鬼片,http://11.xmyxc.cn/api/php/yy.php?id=29460894
恐怖电影,http://11.xmyxc.cn/api/php/yy.php?id=24066336
香港鬼片,http://11.xmyxc.cn/api/php/yy.php?id=1382737886
香港电影,http://11.xmyxc.cn/api/php/yy.php?id=1382736910
经典电影,http://11.xmyxc.cn/api/php/yy.php?id=1450556636
港片电影,http://11.xmyxc.cn/api/php/yy.php?id=1459801818
超英集结,http://11.xmyxc.cn/api/php/yy.php?id=1382745091
漫威英雄,http://11.xmyxc.cn/api/php/yy.php?id=1354932402
哥斯拉,http://11.xmyxc.cn/api/php/yy.php?id=1382736833
大话西游,http://11.xmyxc.cn/api/php/yy.php?id=1382851590

🎬虎牙轮播👉全网,#genre#


电影_星爷,http://124.248.69.76:35455/huya/11342412
电影_英叔,http://124.248.69.76:35455/huya/11342421
电影_发哥,http://124.248.69.76:35455/huya/11342387
电影_成龙,http://124.248.69.76:35455/huya/11342386
电影_王晶,http://124.248.69.76:35455/huya/11602058
电影_刘德华,http://124.248.69.76:35455/huya/11342424
电影_许冠英,http://124.248.69.76:35455/huya/11601972
电影_李连杰,http://124.248.69.76:35455/huya/11342390
电影_甄子丹,http://124.248.69.76:35455/huya/11352935
电影_周星星,http://124.248.69.76:35455/huya/11336587
电影_李连杰,http://124.248.69.76:35455/huya/11342390
电影_洪金宝,http://124.248.69.76:35455/huya/11279251
电影_梁家辉,http://124.248.69.76:35455/huya/11342429
电影_许冠英,http://124.248.69.76:35455/huya/11601972

电影_沈腾,http://124.248.69.76:35455/huya/11601968
电影_强森,http://124.248.69.76:35455/huya/21059581
电影_黄渤,http://124.248.69.76:35455/huya/11352876
电影_吴京,http://124.248.69.76:35455/huya/11602041
电影_怪兽,http://124.248.69.76:35455/huya/21059577
电影_漫威,http://124.248.69.76:35455/huya/11602034
电影_宇宙,http://124.248.69.76:35455/huya/11342428
电影_武侠,http://124.248.69.76:35455/huya/11342427
电影_救援,http://124.248.69.76:35455/huya/21059594
电影_热血http://124.248.69.76:35455/huya/11352934
电影_盗墓,http://124.248.69.76:35455/huya/21059552
电影_贺岁,http://124.248.69.76:35455/huya/11601971
电影_玄幻,http://124.248.69.76:35455/huya/11342414
电影_谍战,http://124.248.69.76:35455/huya/21059585
电影_战争,http://124.248.69.76:35455/huya/21059592
电影_喜剧,http://124.248.69.76:35455/huya/11352877
电影_港片,http://124.248.69.76:35455/huya/11602043
电影_国产,http://124.248.69.76:35455/huya/11352973
电影_枪战,http://124.248.69.76:35455/huya/21059579
电影_海盗,http://124.248.69.76:35455/huya/21059595
电影_赛车,http://124.248.69.76:35455/huya/11279247
电影_斯坦森,http://124.248.69.76:35455/huya/21059588
电影_八点档,http://124.248.69.76:35455/huya/880261
电影_蜘蛛侠,http://124.248.69.76:35455/huya/21059599
电影_贺岁片,http://124.248.69.76:35455/huya/11601986
电影_功夫片,http://124.248.69.76:35455/huya/11352941
电影_黑帮片,http://124.248.69.76:35455/huya/11336719
电影_丧尸片,http://124.248.69.76:35455/huya/21059578
电影_灾难片,http://124.248.69.76:35455/huya/11602075
电影_谍战片,http://124.248.69.76:35455/huya/21059587
电影_战争片,http://124.248.69.76:35455/huya/21059574
电影_犯罪片,http://124.248.69.76:35455/huya/11352962
电影_古装片,http://124.248.69.76:35455/huya/11336590
电影_小鬼头,http://124.248.69.76:35455/huya/11352963
电影_高分动作,http://124.248.69.76:35455/huya/11352884
电影_动作电影,http://124.248.69.76:35455/huya/11602077
电影_搞笑喜剧,http://124.248.69.76:35455/huya/11342423
电影_喜剧专场,http://124.248.69.76:35455/huya/11602044
电影_欢乐剧场,http://124.248.69.76:35455/douyu/7489563
电影_欢笑影院,http://124.248.69.76:35455/huya/11352894
电影_不挤影院,http://124.248.69.76:35455/huya/11352897
电影_国产悬疑,http://124.248.69.76:35455/huya/11342395
电影_快意江湖,http://124.248.69.76:35455/huya/11342435
电影_黑帮斗争,http://124.248.69.76:35455/huya/11342419
电影_古墓系列,http://124.248.69.76:35455/huya/11352913
电影_嫣然影厅,http://124.248.69.76:35455/huya/11601977
电影_女神系列,http://124.248.69.76:35455/huya/11336571
电影_经典女神,http://124.248.69.76:35455/huya/11352909
电影_许氏三杰,http://124.248.69.76:35455/huya/11602033
电影_经典港片,http://124.248.69.76:35455/huya/11352965
电影_镖行天下,http://124.248.69.76:35455/huya/11352969
电影_高能反转,http://124.248.69.76:35455/huya/11352887
电影_喜乐影院,http://124.248.69.76:35455/huya/21059580
电影_蘑菇影厅,http://124.248.69.76:35455/huya/11601981
电影_搞笑恐怖,http://124.248.69.76:35455/huya/11601960
电影_死神来了,http://124.248.69.76:35455/huya/11352903
电影_变形金刚,http://124.248.69.76:35455/huya/21059596
电影_怪兽系列,http://124.248.69.76:35455/huya/21059554
🎬堆堆轮播-全网,#genre#
埋堆堆1,http://cfss.cc/cdn/hy/23749096.flv 
埋堆堆2,http://cfss.cc/cdn/hy/23735126.flv 
埋堆堆3,http://cfss.cc/cdn/hy/23865152.flv 
埋堆堆4,http://cfss.cc/cdn/hy/23903196.flv 
埋堆堆5,http://cfss.cc/cdn/hy/23740156.flv 
埋堆堆6,http://cfss.cc/cdn/hy/23728660.flv 
埋堆堆7,http://cfss.cc/cdn/hy/23865058.flv 
埋堆堆8,http://cfss.cc/cdn/hy/23734183.flv 
埋堆堆9,http://cfss.cc/cdn/hy/23865036.flv 
埋堆堆10,http://cfss.cc/cdn/hy/23734246.flv 
埋堆堆11,http://cfss.cc/cdn/hy/23863796.flv 
埋堆堆12,http://cfss.cc/cdn/hy/23749083.flv 
埋堆堆13,http://cfss.cc/cdn/hy/23824164.flv 
埋堆堆14,http://cfss.cc/cdn/hy/23863804.flv 
埋堆堆15,http://cfss.cc/cdn/hy/23865142.flv 
埋堆堆16,http://cfss.cc/cdn/hy/23903183.flv 
埋堆堆17,http://cfss.cc/cdn/hy/23903130.flv 
埋堆堆18,http://cfss.cc/cdn/hy/23734169.flv 
埋堆堆19,http://cfss.cc/cdn/hy/23728674.flv

埋堆堆1,http://cfss.cc/cdn/hy/23749096
埋堆堆2,http://cfss.cc/cdn/hy/23735126
埋堆堆3,http://cfss.cc/cdn/hy/23865152
埋堆堆4,http://cfss.cc/cdn/hy/23903196
埋堆堆5,http://cfss.cc/cdn/hy/23740156
埋堆堆6,http://cfss.cc/cdn/hy/23728660
埋堆堆7,http://cfss.cc/cdn/hy/23865058
埋堆堆8,http://cfss.cc/cdn/hy/23734183
埋堆堆9,http://cfss.cc/cdn/hy/23865036
埋堆堆10,http://cfss.cc/cdn/hy/23734246
埋堆堆11,http://cfss.cc/cdn/hy/23863796
埋堆堆12,http://cfss.cc/cdn/hy/23749083
埋堆堆13,http://cfss.cc/cdn/hy/23824164
埋堆堆14,http://cfss.cc/cdn/hy/23863804
埋堆堆15,http://cfss.cc/cdn/hy/23865142
埋堆堆16,http://cfss.cc/cdn/hy/23903183
埋堆堆17,http://cfss.cc/cdn/hy/23903130
埋堆堆18,http://cfss.cc/cdn/hy/23734169
埋堆堆19,http://cfss.cc/cdn/hy/23728674




軍G∈◎港台影院,#genre#
美亚电影国,mitv://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
美亚电影台HD,mitv://135.148.104.228:19806/a850e570b868424c94319a2652ca7c62
美亚电影粤,mitv://generationnexxxt.com:19806/ee16565eb5fe46be8d22cbbde1fa9fae
东森电影台,mitv://135.148.104.228:19806/08435f286ac744a0942899c551209779 
东森电影台,mitv://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
纬来电影台,mitv://135.148.104.228:19806/429796f5f00946fa933e400729286c7e 
纬来电影台,mitv://generationnexxxt.com:19806/429796f5f00946fa933e400729286c7e
龙祥电影台,mitv://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
龙祥电影,mitv://135.148.104.228:19806/78502c9b515845a7baca6a3a6ea88b8a 
龙华电影台,mitv://generationnexxxt.com:19806/1df6f5f0993a46faa17f676518654709
龙华电影,mitv://135.148.104.228:19806/1df6f5f0993a46faa17f676518654709 
靖天电影台,mitv://generationnexxxt.com:19806/d8c581e0e1a24823a3d2110e3584ef8b
靖天电影台,mitv://135.148.104.228:19806/d8c581e0e1a24823a3d2110e3584ef8b 
卫视电影台,mitv://generationnexxxt.com:19806/f5f1de75dbbf48e2a21a498977ffb8e4 
卫视电影台,mitv://135.148.104.228:19806/f5f1de75dbbf48e2a21a498977ffb8e4 
天映频道,mitv://generationnexxxt.com:19806/f7581adcfa1e4eaa88b4d1206f3abe61
天映经典国,mitv://generationnexxxt.com:19806/3ac31fa9f30145b68f8469b00d91b200
天映高清(国),p3p://108.181.20.159:05326/64d733f10006463379d868e844611939
天映经典(国),p3p://108.181.20.159:05326/64df54c20006094699986daf45690a01
天映频道http://210.210.155.37/dr9445/h/h14/01.m3u8
天映频道,https://edge1.laotv.la:443/live/CHCA/index.m3u8
天映频道,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhfhcvxcvjsjbcvjfdvjsfcbjbnjtypj.flv
天映经典,p2p://generationnexxxt.com:19806/3ac31fa9f30145b68f8469b00d91b200
天映经典,https://epg.pw/stream/cb817875cf26eb683af274dd8cdf7f559a71353d9565c32447c8d98894bc8095.ctv
天映经典,http://ali.hlspull.yximgs.com/live/huanqiuhklivevcnydsjfjsetjjfcvbcdtsjjfvxcvsjnmbnljjhjjnmyhsjjftydj.flv
东森洋片台,mitv://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce1 
东森洋片台,mitv://135.148.104.228:19806/5e8420f5477344b9b7b39d9e96162ce1 
东森洋片,mitv://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce
私人影院,mitv://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
好莱坞电影,mitv://generationnexxxt.com:19806/9862f4958472458ca2ebc718bb92a5c6
好莱坞电影台,mitv://135.148.104.228:19806/9862f4958472458ca2ebc718bb92a5c6 
壹电视电影,mitv://generationnexxxt.com:19806/1be1329b6d124745a87a16de445d2352
影迷数位台,mitv://generationnexxxt.com:19806/bc069c037478448a9e41dbc3e1d5d0f6
ARNER台,mitv://generationnexxxt.com:19806/cd2062a6c5a94d548f3516d96e23deec
AXN电影台,mitv://generationnexxxt.com:19806/893f7dec641a42458f47ccfbd93525ba
AMC电影,mitv://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
